"Marka","Model","Generacja","Wersja","TypSilnika","MocSilnika","RodzajNapedu","Cena2023","Cena2022","Cena2021","Silnik","PojemnoscSilnika","SrednieSpalanieZuzycie","RodzajSkrzyni","RokRozpoczeciaProdukcji","RokZakonczeniaProdukcji"
"Ford","Fiesta","III",NA,"diesel",60,"na przednią oś",55950,65900,29400,"1.8 D 60KM 44kW 1989-1997",1.8,5.3,"manualna","1989","1997"
"Ford","Fiesta","II",NA,"benzynowy",45,"na przednią oś",55950,65900,29400,"1.0 45KM 33kW 1983-1989",1,7,"manualna","1983","1989"
"Ford","Fiesta","II",NA,"benzynowy",49,NA,55950,65900,29400,"1.1 49KM 36kW 1986-1989",1.1,NA,NA,"1986","1989"
"Ford","Fiesta","II",NA,"benzynowy",50,"na przednią oś",55950,65900,29400,"1.1 50KM 37kW 1983-1989",1.1,6.2,"manualna","1983","1989"
"Ford","Fiesta","II",NA,"benzynowy",69,"na przednią oś",55950,65900,29400,"1.3 69KM 51kW 1983-1987",1.3,NA,"manualna","1983","1987"
"Ford","Fiesta","II",NA,"benzynowy",71,NA,55950,65900,29400,"1.4 71KM 52kW 1986-1989",1.4,NA,NA,"1986","1989"
"Ford","Fiesta","II",NA,"benzynowy",73,NA,55950,65900,29400,"1.4 73KM 54kW 1987-1989",1.4,NA,NA,"1987","1989"
"Ford","Fiesta","II",NA,"benzynowy",75,"na przednią oś",55950,65900,29400,"1.4 75KM 55kW 1985-1989",1.4,7,"manualna","1985","1989"
"Ford","Fiesta","II",NA,"benzynowy",95,"na przednią oś",55950,65900,29400,"1.6 XR2 95KM 70kW 1984-1989",1.6,7.5,"manualna","1984","1989"
"Ford","Fiesta","II",NA,"benzynowy",97,NA,55950,65900,29400,"1.6 XR2 97KM 71kW 1984-1989",1.6,NA,NA,"1984","1989"
"Ford","Fiesta","II",NA,"diesel",54,"na przednią oś",55950,65900,29400,"1.6 D 54KM 40kW 1984-1989",1.6,5,"manualna","1984","1989"
"Ford","Fiesta","I",NA,"benzynowy",40,NA,55950,65900,29400,"0.9 40KM 29kW 1976-1983",0.9,NA,NA,"1976","1983"
"Ford","Fiesta","I",NA,"benzynowy",45,"na tylną oś",55950,65900,29400,"0.9 45KM 33kW 1976-1983",0.9,7.5,"manualna","1976","1983"
"Ford","Fiesta","I",NA,"benzynowy",53,NA,55950,65900,29400,"1.1 53KM 39kW 1976-1983",1.1,NA,NA,"1976","1983"
"Ford","Fiesta","I",NA,"benzynowy",55,"na tylną oś",55950,65900,29400,"1.1 55KM 40kW 1978-1983",1.1,7.7,"manualna","1978","1983"
"Ford","Fiesta","I",NA,"benzynowy",54,NA,55950,65900,29400,"1.1 54KM 40kW 1981-1983",1.1,NA,NA,"1981","1983"
"Ford","Fiesta","I",NA,"benzynowy",66,"na tylną oś",55950,65900,29400,"1.3 66KM 49kW 1977-1983",1.3,7.9,"manualna","1977","1983"
"Ford","Fiesta","I",NA,"benzynowy",83,"na tylną oś",55950,65900,29400,"1.6 XR2 83KM 61kW 1981-1983",1.6,8.4,"manualna","1981","1983"
"Ford","Fiesta Vignale",NA,NA,"benzynowy",100,"na przednią oś",NA,NA,NA,"1.0 EcoBoost 100KM 74kW 2017-2020",1,4.3,"manualna","2017","2020"
"Ford","Fiesta Vignale",NA,NA,"benzynowy",125,"na przednią oś",NA,NA,NA,"1.0 EcoBoost 125KM 92kW 2017-2020",1,4.3,"manualna","2017","2020"
"Ford","Fiesta Vignale",NA,NA,"benzynowy",140,"na przednią oś",NA,NA,NA,"1.0 EcoBoost 140KM 103kW 2017-2020",1,4.5,"manualna","2017","2020"
"Ford","Fiesta Vignale",NA,NA,"diesel",120,"na przednią oś",NA,NA,NA,"1.5 TDCi 120KM 88kW 2017-2020",1.5,3.5,"manualna","2017","2020"
"Ford","Flex",NA,"Crossover Facelifting","benzynowy",286,"na przednią oś",NA,NA,NA,"3.5 V6 286KM 210kW 2013-2019",3.5,11.8,"automatyczna","2013","2019"
"Ford","Flex",NA,"Crossover","benzynowy",262,"na przednią oś",NA,NA,NA,"3.5 V6 262KM 193kW 2008-2012",3.5,12.4,"automatyczna","2008","2012"
"Ford","Focus Vignale",NA,"Hatchback","benzynowy",150,"na przednią oś",NA,NA,NA,"1.5 EcoBoost 150KM 110kW 2018-2021",1.5,5.4,"manualna","2018","2021"
"Ford","Focus Vignale",NA,"Hatchback","benzynowy",182,"na przednią oś",NA,NA,NA,"1.5 EcoBoost 182KM 134kW 2018-2021",1.5,5.5,"manualna","2018","2021"
"Ford","Focus Vignale",NA,"Hatchback","diesel",120,"na przednią oś",NA,NA,NA,"1.5 EcoBlue 120KM 88kW 2018-2020",1.5,3.6,"manualna","2018","2020"
"Ford","Focus Vignale",NA,"Hatchback","diesel",150,"na przednią oś",NA,NA,NA,"2.0 EcoBlue 150KM 110kW 2018-2021",2,4.4,"manualna","2018","2021"
"Ford","Focus Vignale",NA,"Hatchback","hybrydowy",155,"na przednią oś",NA,NA,NA,"1.0 EcoBoost Hybrid 155KM 114kW 2020-2021",1,5.4,"manualna","2020","2021"
"Ford","Focus Vignale",NA,"Kombi","benzynowy",150,"na przednią oś",NA,NA,NA,"1.5 EcoBoost 150KM 110kW 2018-2021",1.5,5.4,"manualna","2018","2021"
"Ford","Focus Vignale",NA,"Kombi","benzynowy",182,"na przednią oś",NA,NA,NA,"1.5 EcoBoost 182KM 134kW 2018-2021",1.5,5.5,"manualna","2018","2021"
"Ford","Focus Vignale",NA,"Kombi","diesel",120,"na przednią oś",NA,NA,NA,"1.5 EcoBlue 120KM 88kW 2018-2020",1.5,3.6,"manualna","2018","2020"
"Ford","Focus Vignale",NA,"Kombi","diesel",150,"na przednią oś",NA,NA,NA,"2.0 EcoBlue 150KM 110kW 2018-2021",2,4.4,"manualna","2018","2021"
"Ford","Focus Vignale",NA,"Kombi","hybrydowy",155,"na przednią oś",NA,NA,NA,"1.0 EcoBoost Hybrid 155KM 114kW 2020-2021",1,5.4,"manualna","2020","2021"
"Ford","Freestar",NA,NA,"benzynowy",194,"na przednią oś",NA,NA,NA,"3.9 194KM 143kW 2004-2007",3.9,NA,"automatyczna","2004","2007"
"Ford","Freestar",NA,NA,"benzynowy",201,NA,NA,NA,NA,"4.2 201KM 148kW 2004-2007",4.2,NA,NA,"2004","2007"
"Ford","Fusion",NA,NA,"benzynowy",75,"na przednią oś",15999,11800,8800,"1.2 i 16V 75KM 55kW 2005-2010",1.2,6.5,"manualna","2005","2010"
"Ford","Fusion",NA,NA,"benzynowy",80,"na przednią oś",15999,11800,8800,"1.4 Duratec 80KM 59kW 2002-2012",1.4,6.5,"manualna","2002","2012"
"Ford","Fusion",NA,NA,"benzynowy",100,"na przednią oś",15999,11800,8800,"1.6 Duratec 100KM 74kW 2002-2012",1.6,6.6,"manualna","2002","2012"
"Ford","Fusion",NA,NA,"diesel",68,"na przednią oś",15999,11800,8800,"1.4 Duratorq TDCi 68KM 50kW 2002-2012",1.4,4.6,"manualna","2002","2012"
"Ford","Fusion",NA,NA,"diesel",90,"na przednią oś",15999,11800,8800,"1.6 TDCi 90KM 66kW 2005-2010",1.6,4.6,"manualna","2005","2010"
"Ford","Galaxy","IV","Van Facelifting","diesel",150,"na przednią oś",130000,147900,109000,"2.0 EcoBlue 150KM 110kW 2019-2021",2,6.2,"manualna","2019","2021"
"Ford","Galaxy","IV","Van Facelifting","diesel",190,"na przednią oś",130000,147900,109000,"2.0 EcoBlue 190KM 140kW 2019-2021",2,6.6,"automatyczna","2019","2021"
"Ford","Galaxy","IV","Van Facelifting","diesel",240,"na przednią oś",130000,147900,109000,"2.0 EcoBlue Twin-Turbo 240KM 177kW 2019-2020",2,6.7,"automatyczna","2019","2020"
"Ford","Galaxy","IV","Van Facelifting","hybrydowy",190,"na przednią oś",130000,147900,109000,"2.5 Hybrid 190KM 140kW 2021-2023",2.5,6.5,"automatyczna","2021","2023"
"Ford","Galaxy","IV","Van","benzynowy",160,"na przednią oś",130000,147900,109000,"1.5 EcoBoost 160KM 118kW 2015-2018",1.5,6.5,"manualna","2015","2018"
"Ford","Galaxy","IV","Van","benzynowy",165,"na przednią oś",130000,147900,109000,"1.5 EcoBoost 165KM 121kW 2018-2019",1.5,6.5,"manualna","2018","2019"
"Ford","Galaxy","IV","Van","benzynowy",240,"na przednią oś",130000,147900,109000,"2.0 EcoBoost 240KM 177kW 2015-2018",2,7.9,"automatyczna","2015","2018"
"Ford","Galaxy","IV","Van","diesel",120,"na przednią oś",130000,147900,109000,"2.0 EcoBlue 120KM 88kW 2018-2019",2,5,"manualna","2018","2019"
"Ford","Galaxy","IV","Van","diesel",150,"na przednią oś",130000,147900,109000,"2.0 EcoBlue 150KM 110kW 2018-2019",2,5,"manualna","2018","2019"
"Ford","Galaxy","IV","Van","diesel",190,"na przednią oś",130000,147900,109000,"2.0 EcoBlue 190KM 140kW 2018-2019",2,5,"manualna","2018","2019"
"Ford","Galaxy","IV","Van","diesel",240,"na przednią oś",130000,147900,109000,"2.0 EcoBlue Twin-Turbo 240KM 177kW 2018-2019",2,5.5,"automatyczna","2018","2019"
"Ford","Galaxy","IV","Van","diesel",120,"na przednią oś",130000,147900,109000,"2.0 TDCi 120KM 88kW 2015-2018",2,5,"manualna","2015","2018"
"Ford","Galaxy","IV","Van","diesel",150,"na przednią oś",130000,147900,109000,"2.0 TDCi 150KM 110kW 2015-2018",2,5,"manualna","2015","2018"
"Ford","Galaxy","IV","Van","diesel",180,"na przednią oś",130000,147900,109000,"2.0 TDCi 180KM 132kW 2015-2018",2,5,"manualna","2015","2018"
"Ford","Galaxy","IV","Van","diesel",210,"na przednią oś",130000,147900,109000,"2.0 TDCi Bi-Turbo 210KM 154kW 2015-2018",2,5.5,"automatyczna","2015","2018"
"Ford","Galaxy","III","Van Facelifting","benzynowy",160,"na przednią oś",130000,147900,109000,"1.6 EcoBoost 160KM 118kW 2011-2015",1.6,7.2,"manualna","2011","2015"
"Ford","Galaxy","III","Van Facelifting","benzynowy",145,"na przednią oś",130000,147900,109000,"2.0 Duratec 145KM 107kW 2010-2015",2,8.2,"manualna","2010","2015"
"Ford","Galaxy","III","Van Facelifting","benzynowy",145,"na przednią oś",130000,147900,109000,"2.0 Duratec Flexifuel 145KM 107kW 2010-2015",2,8.2,"manualna","2010","2015"
"Ford","Galaxy","III","Van Facelifting","benzynowy",203,"na przednią oś",130000,147900,109000,"2.0 EcoBoost 203KM 149kW 2010-2015",2,8.1,"automatyczna","2010","2015"
"Ford","Galaxy","III","Van Facelifting","benzynowy",161,"na przednią oś",130000,147900,109000,"2.3 Duratec 161KM 118kW 2010-2015",2.3,9.8,"automatyczna","2010","2015"
"Ford","Galaxy","III","Van Facelifting","diesel",115,"na przednią oś",130000,147900,109000,"1.6 Duratorq TDCi DPF 115KM 85kW 2011-2015",1.6,5.2,"manualna","2011","2015"
"Ford","Galaxy","III","Van Facelifting","diesel",140,"na przednią oś",130000,147900,109000,"2.0 Duratorq TDCi 140KM 103kW 2006-2015",2,6,"manualna","2006","2015"
"Ford","Galaxy","III","Van Facelifting","diesel",163,"na przednią oś",130000,147900,109000,"2.0 Duratorq TDCi DPF 163KM 120kW 2010-2015",2,5.7,"manualna","2010","2015"
"Ford","Galaxy","III","Van Facelifting","diesel",140,"na przednią oś",130000,147900,109000,"2.0 Duratorq TDCi DPF 140KM 103kW 2010-2015",2,NA,"manualna","2010","2015"
"Ford","Galaxy","III","Van Facelifting","diesel",115,"na przednią oś",130000,147900,109000,"2.0 Duratorq TDCi DPF 115KM 85kW 2009-2015",2,5.7,"manualna","2009","2015"
"Ford","Galaxy","III","Van Facelifting","diesel",175,"na przednią oś",130000,147900,109000,"2.2 Duratorq TDCi DPF 175KM 129kW 2010-2015",2.2,6.7,"manualna","2010","2015"
"Ford","Galaxy","III","Van Facelifting","diesel",200,"na przednią oś",130000,147900,109000,"2.2 TDCi DPF 200KM 147kW 2011-2015",2.2,6.8,"manualna","2011","2015"
"Ford","Galaxy","III","Van","benzynowy",145,"na przednią oś",130000,147900,109000,"2.0 Duratec 145KM 107kW 2006-2010",2,8.2,"manualna","2006","2010"
"Ford","Galaxy","III","Van","benzynowy",145,"na przednią oś",130000,147900,109000,"2.0 Duratec Flexifuel 145KM 107kW 2006-2010",2,8.2,"manualna","2006","2010"
"Ford","Galaxy","III","Van","benzynowy",161,"na przednią oś",130000,147900,109000,"2.3 Duratec 161KM 118kW 2006-2010",2.3,9.8,"automatyczna","2006","2010"
"Ford","Galaxy","III","Van","benzynowy",145,"na przednią oś",130000,147900,109000,"2.3 i 16V 145KM 107kW 2006-2010",2.3,11,"automatyczna","2006","2010"
"Ford","Galaxy","III","Van","diesel",100,"na przednią oś",130000,147900,109000,"1.8 TDCi 100KM 74kW 2006-2010",1.8,6.3,"manualna","2006","2010"
"Ford","Galaxy","III","Van","diesel",125,"na przednią oś",130000,147900,109000,"1.8 TDCi 125KM 92kW 2006-2010",1.8,6.3,"manualna","2006","2010"
"Ford","Galaxy","III","Van","diesel",140,"na przednią oś",130000,147900,109000,"2.0 Duratorq TDCi 140KM 103kW 2006-2010",2,5.7,"manualna","2006","2010"
"Ford","Galaxy","III","Van","diesel",115,"na przednią oś",130000,147900,109000,"2.0 Duratorq TDCi DPF 115KM 85kW 2009-2010",2,5.7,"manualna","2009","2010"
"Ford","Galaxy","III","Van","diesel",130,"na przednią oś",130000,147900,109000,"2.0 TDCi DPF 130KM 96kW 2006-2010",2,7.4,"manualna","2006","2010"
"Ford","Galaxy","III","Van","diesel",175,"na przednią oś",130000,147900,109000,"2.2 TDCi 175KM 129kW 2006-2010",2.2,6.7,"manualna","2006","2010"
"Ford","Galaxy","II",NA,"benzynowy",116,"na przednią oś",130000,147900,109000,"2.0 i 116KM 85kW 2000-2006",2,10.1,"manualna","2000","2006"
"Ford","Galaxy","II",NA,"benzynowy",145,"na przednią oś",130000,147900,109000,"2.3 16V 145KM 107kW 2000-2006",2.3,10.1,"manualna","2000","2006"
"Ford","Galaxy","II",NA,"benzynowy",204,"na przednią oś",130000,147900,109000,"2.8 V6 204KM 150kW 2000-2006",2.8,10.6,"manualna","2000","2006"
"Ford","Galaxy","II",NA,"diesel",125,NA,130000,147900,109000,"1.8 TDCi 125KM 92kW 2000-2006",1.8,NA,NA,"2000","2006"
"Ford","Galaxy","II",NA,"diesel",150,NA,130000,147900,109000,"1.9 TDCI 150KM 110kW 2000-2006",1.9,NA,NA,"2000","2006"
"Ford","Galaxy","II",NA,"diesel",115,"na przednią oś",130000,147900,109000,"1.9 TDI 115KM 85kW 2000-2006",1.9,6.3,"manualna","2000","2006"
"Ford","Galaxy","II",NA,"diesel",130,"na przednią oś",130000,147900,109000,"1.9 TDI 130KM 96kW 2003-2006",1.9,6.2,"manualna","2003","2006"
"Ford","Galaxy","I",NA,"benzynowy",115,"na przednią oś",130000,147900,109000,"2.0 i 115KM 85kW 1995-2000",2,10,"manualna","1995","2000"
"Ford","Galaxy","I",NA,"benzynowy",145,"na przednią oś",130000,147900,109000,"2.3 16V 145KM 107kW 1997-2000",2.3,10.1,"manualna","1997","2000"
"Ford","Galaxy","I",NA,"benzynowy",174,"na przednią oś",130000,147900,109000,"2.8 i V6 174KM 128kW 1995-2000",2.8,12.7,"manualna","1995","2000"
"Ford","Galaxy","I",NA,"benzynowy",174,"4x4",130000,147900,109000,"2.8 i V6 4x4 174KM 128kW 1996-2000",2.8,13,"manualna","1996","2000"
"Ford","Galaxy","I",NA,"diesel",110,"na przednią oś",130000,147900,109000,"1.9 TDI 110KM 81kW 1997-2000",1.9,6.5,"manualna","1997","2000"
"Ford","Galaxy","I",NA,"diesel",90,"na przednią oś",130000,147900,109000,"1.9 TDI 90KM 66kW 1996-2000",1.9,6.5,"manualna","1996","2000"
"Ford","Granada","II","Sedan","benzynowy",75,NA,NA,NA,NA,"1.6 75KM 55kW 1981-1985",1.6,NA,NA,"1981","1985"
"Ford","Granada","II","Sedan","benzynowy",73,NA,NA,NA,NA,"1.7 73KM 54kW 1977-1982",1.7,NA,NA,"1977","1982"
"Ford","Granada","II","Sedan","benzynowy",101,"na tylną oś",NA,NA,NA,"2.0 101KM 74kW 1979-1985",2,10.2,"manualna","1979","1985"
"Ford","Granada","II","Sedan","benzynowy",105,"na tylną oś",NA,NA,NA,"2.0 105KM 77kW 1981-1985",2,10.2,"manualna","1981","1985"
"Ford","Granada","II","Sedan","benzynowy",90,"na tylną oś",NA,NA,NA,"2.0 90KM 66kW 1977-1985",2,NA,"manualna","1977","1985"
"Ford","Granada","II","Sedan","benzynowy",107,NA,NA,NA,NA,"2.3 107KM 79kW 1977-1979",2.3,NA,NA,"1977","1979"
"Ford","Granada","II","Sedan","benzynowy",112,"na tylną oś",NA,NA,NA,"2.3 112KM 82kW 1981-1985",2.3,10,"manualna","1981","1985"
"Ford","Granada","II","Sedan","benzynowy",114,"na tylną oś",NA,NA,NA,"2.3 114KM 84kW 1979-1985",2.3,11.1,"manualna","1979","1985"
"Ford","Granada","II","Sedan","benzynowy",132,NA,NA,NA,NA,"2.8 132KM 97kW 1981-1985",2.8,NA,NA,"1981","1985"
"Ford","Granada","II","Sedan","benzynowy",135,"na tylną oś",NA,NA,NA,"2.8 135KM 99kW 1977-1985",2.8,10.3,"manualna","1977","1985"
"Ford","Granada","II","Sedan","benzynowy",147,NA,NA,NA,NA,"2.8 i 147KM 108kW 1977-1985",2.8,NA,NA,"1977","1985"
"Ford","Granada","II","Sedan","benzynowy",150,"na tylną oś",NA,NA,NA,"2.8 i 150KM 110kW 1982-1985",2.8,NA,"manualna","1982","1985"
"Ford","Granada","II","Sedan","benzynowy",160,NA,NA,NA,NA,"2.8 i 160KM 118kW 1977-1981",2.8,NA,NA,"1977","1981"
"Ford","Granada","II","Sedan","diesel",63,"na tylną oś",NA,NA,NA,"2.1 D 63KM 46kW 1977-1982",2.1,8.7,"manualna","1977","1982"
"Ford","Granada","II","Sedan","diesel",69,"4x4",NA,NA,NA,"2.5 D 69KM 51kW 1982-1985",2.5,NA,"manualna","1982","1985"
"Ford","Granada","II","Kombi","benzynowy",74,NA,NA,NA,NA,"1.6 74KM 54kW 1977-1982",1.6,NA,NA,"1977","1982"
"Ford","Granada","II","Kombi","benzynowy",101,"na tylną oś",NA,NA,NA,"2.0 101KM 74kW 1979-1985",2,10.2,"manualna","1979","1985"
"Ford","Granada","II","Kombi","benzynowy",105,"na tylną oś",NA,NA,NA,"2.0 105KM 77kW 1981-1985",2,10.2,"manualna","1981","1985"
"Ford","Granada","II","Kombi","benzynowy",90,"na tylną oś",NA,NA,NA,"2.0 90KM 66kW 1977-1985",2,NA,"manualna","1977","1985"
"Ford","Granada","II","Kombi","benzynowy",107,NA,NA,NA,NA,"2.3 107KM 79kW 1977-1979",2.3,NA,NA,"1977","1979"
"Ford","Granada","II","Kombi","benzynowy",112,"na tylną oś",NA,NA,NA,"2.3 112KM 82kW 1981-1985",2.3,10,"manualna","1981","1985"
"Ford","Granada","II","Kombi","benzynowy",114,"na tylną oś",NA,NA,NA,"2.3 114KM 84kW 1979-1985",2.3,11.1,"manualna","1979","1985"
"Ford","Granada","II","Kombi","benzynowy",132,NA,NA,NA,NA,"2.8 132KM 97kW 1981-1985",2.8,NA,NA,"1981","1985"
"Ford","Granada","II","Kombi","benzynowy",135,"na tylną oś",NA,NA,NA,"2.8 135KM 99kW 1977-1985",2.8,10.3,"manualna","1977","1985"
"Ford","Granada","II","Kombi","benzynowy",147,NA,NA,NA,NA,"2.8 i 147KM 108kW 1977-1985",2.8,NA,NA,"1977","1985"
"Ford","Granada","II","Kombi","benzynowy",150,"na tylną oś",NA,NA,NA,"2.8 i 150KM 110kW 1982-1985",2.8,NA,"manualna","1982","1985"
"Ford","Granada","II","Kombi","benzynowy",160,NA,NA,NA,NA,"2.8 i 160KM 118kW 1977-1981",2.8,NA,NA,"1977","1981"
"Ford","Granada","II","Kombi","diesel",69,"na tylną oś",NA,NA,NA,"2.5 D 69KM 51kW 1982-1985",2.5,NA,"manualna","1982","1985"
"Ford","Granada","I","Sedan","benzynowy",73,NA,NA,NA,NA,"1.6 73KM 54kW 1972-1977",1.6,NA,NA,"1972","1977"
"Ford","Granada","I","Sedan","benzynowy",69,NA,NA,NA,NA,"1.7 69KM 51kW 1974-1977",1.7,NA,NA,"1974","1977"
"Ford","Granada","I","Sedan","benzynowy",75,NA,NA,NA,NA,"1.7 75KM 55kW 1972-1975",1.7,NA,NA,"1972","1975"
"Ford","Granada","I","Sedan","benzynowy",90,NA,NA,NA,NA,"2.0 90KM 66kW 1975-1977",2,NA,NA,"1975","1977"
"Ford","Granada","I","Sedan","benzynowy",99,"na tylną oś",NA,NA,NA,"2.0 99KM 73kW 1972-1977",2,10.9,"manualna","1972","1977"
"Ford","Granada","I","Sedan","benzynowy",107,NA,NA,NA,NA,"2.3 107KM 79kW 1975-1977",2.3,NA,NA,"1975","1977"
"Ford","Granada","I","Sedan","benzynowy",114,NA,NA,NA,NA,"2.3 114KM 84kW 1972-1976",2.3,NA,NA,"1972","1976"
"Ford","Granada","I","Sedan","benzynowy",120,"na tylną oś",NA,NA,NA,"2.5 120KM 88kW 1972-1977",2.5,12.2,"manualna","1972","1977"
"Ford","Granada","I","Sedan","benzynowy",125,NA,NA,NA,NA,"2.6 125KM 92kW 1972-1976",2.6,NA,NA,"1972","1976"
"Ford","Granada","I","Sedan","benzynowy",135,NA,NA,NA,NA,"2.8 135KM 99kW 1972-1977",2.8,NA,NA,"1972","1977"
"Ford","Granada","I","Sedan","benzynowy",150,NA,NA,NA,NA,"2.8 150KM 110kW 1976-1977",2.8,NA,NA,"1976","1977"
"Ford","Granada","I","Sedan","benzynowy",138,"na tylną oś",NA,NA,NA,"3.0 138KM 101kW 1972-1976",3,11.5,"manualna","1972","1976"
"Ford","Granada","I","Kombi","benzynowy",69,NA,NA,NA,NA,"1.7 69KM 51kW 1974-1977",1.7,NA,NA,"1974","1977"
"Ford","Granada","I","Kombi","benzynowy",90,NA,NA,NA,NA,"2.0 90KM 66kW 1975-1977",2,NA,NA,"1975","1977"
"Ford","Granada","I","Kombi","benzynowy",107,NA,NA,NA,NA,"2.3 107KM 79kW 1972-1976",2.3,NA,NA,"1972","1976"
"Ford","Granada","I","Kombi","benzynowy",138,"na tylną oś",NA,NA,NA,"3.0 138KM 101kW 1972-1976",3,13.2,"manualna","1972","1976"
"Ford","Granada","I","Coupe","benzynowy",107,NA,NA,NA,NA,"2.3 107KM 79kW 1972-1976",2.3,NA,NA,"1972","1976"
"Ford","Granada","I","Coupe","benzynowy",125,NA,NA,NA,NA,"2.5 125KM 92kW 1972-1976",2.5,NA,NA,"1972","1976"
"Ford","Granada","I","Coupe","benzynowy",138,"na tylną oś",NA,NA,NA,"3 138KM 101kW 1972-1976",3,12,"manualna","1972","1976"
"Ford","GT",NA,"Coupe","benzynowy",507,"na tylną oś",NA,NA,NA,"5.4 i V8 32V 507KM 373kW 2005-2007",5.4,NA,"manualna","2005","2007"
"Ford","GT",NA,"Coupe","benzynowy",557,"na tylną oś",NA,NA,NA,"5.4 i V8 32V 557KM 410kW 2005-2007",5.4,NA,"manualna","2005","2007"
"Ford","GT",NA,"40 Coupe","benzynowy",335,"na tylną oś",NA,NA,NA,"4.7 335KM 246kW 1965-1968",4.7,17,"manualna","1965","1968"
"Ford","GT",NA,"40 Coupe","benzynowy",385,"na tylną oś",NA,NA,NA,"4.7 385KM 283kW 1965-1968",4.7,17.8,"manualna","1965","1968"
"Ford","Ka","III",NA,"benzynowy",69,"na przednią oś",19900,18900,18950,"1.2 Duratec 69KM 51kW 2008-2016",1.2,4.9,"manualna","2008","2016"
"Ford","Ka","III",NA,"diesel",75,NA,19900,18900,18950,"1.3 Duratorq TDCi 75KM 55kW 2008-2016",1.3,4.1,"manualna","2008","2016"
"Ford","Ka","II","Streetka","benzynowy",70,"na przednią oś",19900,18900,18950,"1.3 i 70KM 51kW 2002-2008",1.3,6.4,"manualna","2002","2008"
"Ford","Ka","II","Streetka","benzynowy",60,"na przednią oś",19900,18900,18950,"1.3 i 60KM 44kW 2002-2008",1.3,6.3,"manualna","2002","2008"
"Ford","Ka","II","Streetka","benzynowy",95,"na przednią oś",19900,18900,18950,"1.6 Sport 95KM 70kW 2003-2008",1.6,7.9,"manualna","2003","2008"
"Ford","Ka","II","Hatchback 3d","benzynowy",60,"na przednią oś",19900,18900,18950,"1.3 i 60KM 44kW 2002-2008",1.3,6.7,"manualna","2002","2008"
"Ford","Ka","II","Hatchback 3d","benzynowy",70,"na przednią oś",19900,18900,18950,"1.3 i 70KM 51kW 2002-2008",1.3,6.2,"manualna","2002","2008"
"Ford","Ka","II","Hatchback 3d","benzynowy",95,"na przednią oś",19900,18900,18950,"1.6 Sport 95KM 70kW 2003-2008",1.6,7.6,"manualna","2003","2008"
"Ford","Ka","I",NA,"benzynowy",50,"na przednią oś",19900,18900,18950,"1.3 i 50KM 37kW 1996-1999",1.3,5.9,"manualna","1996","1999"
"Ford","Ka","I",NA,"benzynowy",60,"na przednią oś",19900,18900,18950,"1.3 i 60KM 44kW 1996-2002",1.3,6.7,"manualna","1996","2002"
"Ford","Ka Plus",NA,"Hatchback 5d Facelifting","benzynowy",70,"na przednią oś",NA,NA,NA,"1.2 Ti-VCT 70KM 51kW 2018-2020",1.2,5.1,"manualna","2018","2020"
"Ford","Ka Plus",NA,"Hatchback 5d Facelifting","benzynowy",85,"na przednią oś",NA,NA,NA,"1.2 Ti-VCT 85KM 63kW 2018-2020",1.2,5.7,"manualna","2018","2020"
"Ford","Ka Plus",NA,"Hatchback 5d Facelifting","diesel",95,"na przednią oś",NA,NA,NA,"1.5 TDCI 95KM 70kW 2018-2020",1.5,4.1,"manualna","2018","2020"
"Ford","Ka Plus",NA,"Hatchback Active","benzynowy",85,"na przednią oś",NA,NA,NA,"1.2 Ti-VCT 85KM 63kW 2018-2020",1.2,5.7,"manualna","2018","2020"
"Ford","Ka Plus",NA,"Hatchback Active","diesel",95,"na przednią oś",NA,NA,NA,"1.5 TDCI 95KM 70kW 2018-2020",1.5,4.1,"manualna","2018","2020"
"Ford","Ka Plus",NA,"Hatchback 5d","benzynowy",70,"na przednią oś",NA,NA,NA,"1.2 TI-VCT 70KM 51kW 2017-2018",1.2,5,"manualna","2017","2018"
"Ford","Ka Plus",NA,"Hatchback 5d","benzynowy",85,"na przednią oś",NA,NA,NA,"1.2 TI-VCT 85KM 63kW 2017-2018",1.2,5,"manualna","2017","2018"
"Ford","Kuga Vignale",NA,NA,"benzynowy",120,"na przednią oś",NA,NA,NA,"1.5 EcoBoost 120KM 88kW 2017-2018",1.5,7.5,"manualna","2017","2018"
"Ford","Kuga Vignale",NA,NA,"benzynowy",150,"na przednią oś",NA,NA,NA,"1.5 EcoBoost 150KM 110kW 2017-2019",1.5,6.3,"manualna","2017","2019"
"Ford","Kuga Vignale",NA,NA,"benzynowy",182,"4x4",NA,NA,NA,"1.5 EcoBoost 182KM 134kW 2017-2018",1.5,7.5,"automatyczna","2017","2018"
"Ford","Kuga Vignale",NA,NA,"benzynowy",176,"4x4",NA,NA,NA,"1.5 EcoBoost 176KM 129kW 2018-2019",1.5,9,"automatyczna","2018","2019"
"Ford","Kuga Vignale",NA,NA,"benzynowy",242,"4x4",NA,NA,NA,"2.0 Ecoboost 242KM 178kW 2017-2018",2,8.7,"automatyczna","2017","2018"
